x;y;causa;data
250,869988;245,69698;intentional;2006-04-27
236,593916;294,87499;accident;2006-04-27
362,051017;100,24399;lightning;2006-04-28
223,417996;334,40599;intentional;2006-04-29
346,813986;149,85200;accident;2006-04-30
236,553941;294,87499;other;2006-05-02
205,154818;364,87501;intentional;2006-05-02
262,111998; 32,80800;accident;2006-05-04
 45,046908;104,87501;intentional;2006-05-05
164,918981; 84,87500;accident;2006-05-06
205,434643; 84,87500;accident;2006-05-06
135,114860; 94,87499;accident;2006-05-06
225,074880;154,87498;intentional;2006-05-06
293,548018;271,04101;accident;2006-05-06
241,024985;355,95499;accident;2006-05-06
 75,914364;234,87499;accident;2006-05-06
 45,086883;104,87501;intentional;2006-05-07
125,914334;244,87502;intentional;2006-05-07
195,474632;194,87501;accident;2006-05-07
215,354719;324,87499;intentional;2006-05-08
194,811007;291,71001;accident;2006-05-08
218,312989;275,03699;lightning;2006-05-09
125,954309;244,87502;accident;2006-05-09
 94,811985;187,48099;accident;2006-05-09
 65,834388;224,87501;intentional;2006-05-10
 76,074264;234,87499;accident;2006-05-10
 76,114239;234,87499;accident;2006-05-10
324,336003;143,24302;accident;2006-05-13
225,594555;124,87498;accident;2006-05-13
303,239996;146,94598;accident;2006-05-14
195,354707;314,87500;accident;2006-05-14
290,153980;160,77501;accident;2006-05-15
245,251022;107,42702;accident;2006-05-15
220,935909;235,69600;accident;2006-05-16
205,434643;294,87499;accident;2006-05-16
275,071973; 80,85999;accident;2006-05-18
253,772933; 86,36499;intentional;2006-05-18
209,377018;338,20901;accident;2006-05-18
126,034259;124,87498;intentional;2006-05-19
119,751908; 94,87499;intentional;2006-05-19
137,313445;144,87500;intentional;2006-05-20
280,730993;245,21301;intentional;2006-05-20
255,100982;285,17501;accident;2006-05-20
283,176984;216,61901;intentional;2006-05-20
235,555006;329,00300;accident;2006-05-20
 56,034277;214,87502;intentional;2006-05-20
280,634014;245,25198;intentional;2006-05-21
219,983984;242,81399;accident;2006-05-21
195,394682;314,87500;accident;2006-05-21
199,191028;238,88400;intentional;2006-05-21
236,633891;294,87499;other;2006-05-22
226,513980;274,87502;other;2006-05-24
 46,114241;224,87501;accident;2006-05-24
215,114869;314,87500;accident;2006-05-25
205,474618;334,87497;accident;2006-05-25
205,594543;324,87499;intentional;2006-05-25
196,074257;324,87499;accident;2006-05-25
 59,192302;234,87499;accident;2006-05-26
 15,074892;214,87502;accident;2006-05-26
114,586019; 93,07999;intentional;2006-05-27
220,481993;318,53399;accident;2006-05-27
205,514593;334,87497;accident;2006-05-27
 75,474639;224,87501;accident;2006-05-27
360,918005;141,78801;accident;2006-05-28
196,114232;324,87499;accident;2006-05-28
311,473008;145,06400;lightning;2006-05-29
107,273472;134,87501;lightning;2006-05-29
341,695986;192,27999;lightning;2006-05-29
234,914007;245,76902;accident;2006-05-29
176,553945;334,87497;accident;2006-05-29
 59,232277;234,87499;intentional;2006-05-29
145,139991;236,47799;accident;2006-05-29
125,834384;244,87502;accident;2006-05-29
365,887018;114,76998;accident;2006-05-30
 59,272252;234,87499;accident;2006-05-30
106,034287;254,87500;lightning;2006-05-30
287,062993;281,86900;lightning;2006-05-31
105,634537;264,87499;accident;2006-05-31
106,074262;254,87500;accident;2006-05-31
137,113570;194,87501;intentional;2006-05-31
 59,312227;234,87499;intentional;2006-05-31
315,474625;304,87501;intentional;2006-06-02
275,830018;130,78001;accident;2006-06-06
145,154821;114,87500;accident;2006-06-06
114,874998;134,87501;accident;2006-06-06
166,234159; 74,87501;accident;2006-06-06
176,394045;104,87501;intentional;2006-06-06
176,593920;334,87497;accident;2006-06-06
136,833745;254,87500;accident;2006-06-06
236,623018; 80,06101;accident;2006-06-07
207,174995;327,77501;accident;2006-06-07
105,474637;234,87499;accident;2006-06-07
205,474618;294,87499;accident;2006-06-08
105,714487;244,87502;intentional;2006-06-08
 75,354714;154,87498;intentional;2006-06-09
205,954318;274,87502;accident;2006-06-09
210,265982;290,72698;lightning;2006-06-09
245,754467;324,87499;lightning;2006-06-09
261,814983;307,96900;lightning;2006-06-09
 42,269005;193,25602;lightning;2006-06-09
204,954943;184,87498;accident;2006-06-09
 97,992996;254,87500;accident;2006-06-09
 75,434664;184,87498;intentional;2006-06-10
291,091994;250,15400;accident;2006-06-10
119,791883; 94,87499;intentional;2006-06-13
146,154197; 94,87499;intentional;2006-06-13
119,831858; 94,87499;intentional;2006-06-13
 75,394689;184,87498;lightning;2006-06-13
119,871833; 94,87499;intentional;2006-06-14
199,512067;304,87501;accident;2006-06-14
204,189981;272,65600;accident;2006-06-14
187,113541;304,87501;accident;2006-06-14
327,874990;117,02501;accident;2006-06-15
119,911808; 94,87499;intentional;2006-06-15
 95,194786; 84,87500;lightning;2006-06-15
263,720991;303,94300;lightning;2006-06-15
125,874359;244,87502;accident;2006-06-15
337,609982;179,50502;lightning;2006-06-16
323,971991;201,07201;lightning;2006-06-16
310,887014;236,76901;lightning;2006-06-16
295,694995;302,51501;lightning;2006-06-16
119,951783; 94,87499;intentional;2006-06-19
193,951984;292,88399;accident;2006-06-19
 67,193498;244,87502;accident;2006-06-19
155,114833;134,87501;lightning;2006-06-20
225,354705; 94,87499;intentional;2006-06-20
193,085006;321,75997;accident;2006-06-20
105,674512;264,87499;intentional;2006-06-20
187,153516;304,87501;accident;2006-06-21
196,194182;324,87499;accident;2006-06-21
192,504010;311,45202;intentional;2006-06-21
235,234766;324,87499;intentional;2006-06-22
135,514610;124,87498;accident;2006-06-23
185,274731;324,87499;accident;2006-06-23
297,803996;223,89398;lightning;2006-06-24
199,552042;304,87501;lightning;2006-06-24
326,591992;235,50100;lightning;2006-06-25
249,570001;278,20801;accident;2006-06-25
276,365004;292,19199;lightning;2006-06-25
245,594567;324,87499;lightning;2006-06-25
260,629005;306,33002;lightning;2006-06-25
 56,474002;244,87502;accident;2006-06-25
206,034268;194,87501;intentional;2006-06-25
106,114237;254,87500;intentional;2006-06-25
263,809016;207,50899;accident;2006-06-26
229,163004;181,39000;accident;2006-06-27
259,560993;267,43899;accident;2006-06-27
 97,953021;254,87500;accident;2006-06-27
 88,272875;244,87502;intentional;2006-06-27
250,836009;253,30998;lightning;2006-06-28
287,197989;211,53499;lightning;2006-06-28
223,352997;272,68698;accident;2006-06-28
246,264988;362,47199;accident;2006-06-28
132,925989;210,43799;other;2006-06-28
119,991758; 94,87499;intentional;2006-06-29
114,954948;144,87500;intentional;2006-06-29
302,903007;192,61198;accident;2006-06-29
195,434657;314,87500;accident;2006-06-29
 85,234775;234,87499;accident;2006-06-29
114,954948;104,87501;intentional;2006-06-30
229,277012;181,38500;accident;2006-06-30
229,381987;181,39000;accident;2006-06-30
276,111003;340,90500;lightning;2006-06-30
180,173001;314,60001;lightning;2006-06-30
 83,249017;222,64000;accident;2006-06-30
235,574994;227,93501;accident;2006-07-02
205,514593;324,87499;intentional;2006-07-02
209,986996;358,33498;accident;2006-07-02
233,280988;270,80000;accident;2006-07-05
115,631005; 93,31100;intentional;2006-07-06
113,151996; 93,63500;intentional;2006-07-06
208,590989;276,74101;accident;2006-07-06
 59,392177;234,87499;accident;2006-07-06
 45,194816;214,87502;accident;2006-07-06
 55,914352;204,87499;intentional;2006-07-06
195,434657;194,87501;intentional;2006-07-06
259,217008; 72,73699;lightning;2006-07-08
146,234146; 94,87499;lightning;2006-07-08
176,633895;334,87497;accident;2006-07-08
 88,045017;257,60701;intentional;2006-07-08
127,153519;224,87501;intentional;2006-07-08
106,713862; 94,87499;lightning;2006-07-09
246,274142;354,87498;lightning;2006-07-09
236,682981;304,96300;lightning;2006-07-09
254,954953;324,87499;lightning;2006-07-09
185,074856;374,87500;lightning;2006-07-09
295,274738;304,87501;lightning;2006-07-09
215,314744;364,87501;lightning;2006-07-09
 21,282010;250,86999;lightning;2006-07-09
105,114862;114,87500;intentional;2006-07-10
 88,392800;244,87502;intentional;2006-07-10
 25,026908;234,87499;intentional;2006-07-10
111,241990;130,24199;intentional;2006-07-13
106,633912; 94,87499;lightning;2006-07-13
299,050976;277,98299;lightning;2006-07-13
287,902988;246,65498;lightning;2006-07-13
283,635017;247,94802;lightning;2006-07-13
341,740998;255,00900;lightning;2006-07-13
317,675009;247,16902;lightning;2006-07-13
294,421991;272,94798;lightning;2006-07-13
268,089020;295,29501;lightning;2006-07-13
300,976972;254,53202;lightning;2006-07-13
302,160991;257,95300;lightning;2006-07-13
302,261009;258,35299;lightning;2006-07-13
252,815012;234,67899;lightning;2006-07-13
229,559995;307,72499;lightning;2006-07-13
245,634542;324,87499;lightning;2006-07-13
 59,472127;234,87499;accident;2006-07-13
328,018860; 84,16101;lightning;2006-07-14
120,031733; 94,87499;lightning;2006-07-14
263,950008;242,56902;lightning;2006-07-14
318,861987;267,84002;lightning;2006-07-14
266,342992;346,87799;lightning;2006-07-14
262,108000;306,43200;lightning;2006-07-14
188,610005;350,45699;intentional;2006-07-14
 56,273007;249,81401;accident;2006-07-14
135,834410;234,87499;accident;2006-07-14
 58,466995;194,16701;lightning;2006-07-14
327,930915; 84,16101;other;2006-07-15
327,869993; 64,26701;accident;2006-07-15
120,071708; 94,87499;lightning;2006-07-15
289,068019;264,40001;accident;2006-07-15
276,105846;290,90299;lightning;2006-07-15
275,921961;290,90299;lightning;2006-07-15
283,902010;297,96202;lightning;2006-07-15
275,662004;291,20300;lightning;2006-07-15
296,075997;214,12501;lightning;2006-07-15
309,869011;222,15898;lightning;2006-07-15
340,023992;194,20099;lightning;2006-07-15
270,900981;288,75901;lightning;2006-07-15
277,215992;296,27399;lightning;2006-07-15
288,774003;264,77601;accident;2006-07-15
257,101011;297,80799;lightning;2006-07-15
199,115835;238,88400;accident;2006-07-15
135,874385;234,87499;other;2006-07-15
106,154212;254,87500;intentional;2006-07-15
342,093018;216,99102;lightning;2006-07-16
329,640006;184,39900;lightning;2006-07-16
287,926014;246,35201;lightning;2006-07-16
282,323997;322,37799;lightning;2006-07-16
191,283013;343,19601;lightning;2006-07-16
331,574996;132,76501;lightning;2006-07-17
116,874987;102,46700;accident;2006-07-17
312,528987;245,75998;lightning;2006-07-17
319,968015;244,09898;lightning;2006-07-17
301,271987;214,12501;lightning;2006-07-17
302,616986;212,09500;lightning;2006-07-17
240,978015;233,14399;accident;2006-07-17
185,354681;344,87500;lightning;2006-07-17
 59,512102;234,87499;accident;2006-07-17
275,719008; 88,57800;lightning;2006-07-18
116,404002; 92,72801;intentional;2006-07-18
166,274134; 74,87501;intentional;2006-07-18
298,182999;194,07998;lightning;2006-07-18
285,342989;260,68901;lightning;2006-07-18
278,927002;294,74999;lightning;2006-07-18
283,358990;268,32699;lightning;2006-07-18
317,188993;217,95601;lightning;2006-07-18
189,114010;350,28102;intentional;2006-07-18
199,631992;304,87501;accident;2006-07-18
254,636992;312,44900;lightning;2006-07-18
161,256991; 84,87600;accident;2006-07-19
225,634530;124,87498;accident;2006-07-19
280,964008;261,58701;lightning;2006-07-19
299,690017;218,81899;lightning;2006-07-19
266,742981;263,90999;lightning;2006-07-19
284,367999;271,48402;lightning;2006-07-19
 25,018913;234,87499;accident;2006-07-19
155,532012; 81,03700;intentional;2006-07-20
129,241014;150,13099;intentional;2006-07-20
268,718866;324,87499;lightning;2006-07-20
268,398986; 58,45200;accident;2006-07-21
135,554585;124,87498;accident;2006-07-21
199,671967;304,87501;accident;2006-07-21
 82,702998;247,71700;intentional;2006-07-21
195,925990;312,71399;other;2006-07-22
191,500997;304,87501;accident;2006-07-23
187,193491;304,87501;accident;2006-07-23
 59,552077;234,87499;accident;2006-07-23
261,474996;287,47102;accident;2006-07-24
 75,994314;234,87499;accident;2006-07-24
 95,234761; 84,87500;accident;2006-07-25
115,354698; 84,87500;intentional;2006-07-26
120,111683; 94,87499;intentional;2006-07-26
 45,234791;214,87502;intentional;2006-07-26
127,113544;224,87501;accident;2006-07-27
121,900005;243,83399;accident;2006-07-27
105,714487;264,87499;accident;2006-07-27
249,129996;295,82699;intentional;2006-07-28
175,714470;314,87500;other;2006-07-28
273,160008; 86,38701;accident;2006-07-30
156,553933;154,87498;accident;2006-07-30
187,233466;304,87501;accident;2006-07-30
207,075017;347,33098;accident;2006-07-30
215,314744;324,87499;intentional;2006-07-30
199,711942;304,87501;accident;2006-07-30
 59,592052;234,87499;accident;2006-07-30
 15,114867;244,87502;accident;2006-07-30
 59,632027;234,87499;accident;2006-07-30
137,353420;144,87500;intentional;2006-07-31
205,384994;194,53198;intentional;2006-07-31
224,007987;368,63702;accident;2006-08-02
342,611014;245,88499;accident;2006-08-04
 67,113548;244,87502;other;2006-08-05
205,474618; 84,87500;accident;2006-08-06
239,755019;254,61601;lightning;2006-08-06
308,338008;216,38000;lightning;2006-08-06
319,120985;231,08000;lightning;2006-08-06
326,091985;245,69998;lightning;2006-08-06
262,471013;243,15801;lightning;2006-08-06
282,016989;270,07502;lightning;2006-08-06
296,970997;191,25899;lightning;2006-08-06
301,531985;192,28699;lightning;2006-08-06
236,673826;294,87499;lightning;2006-08-06
255,034904;304,87501;lightning;2006-08-06
125,514584;204,87499;accident;2006-08-06
225,114855;154,87498;intentional;2006-08-07
 59,694987;103,19798;accident;2006-08-07
210,630993;220,54200;accident;2006-08-07
296,151989; 50,55199;intentional;2006-08-08
309,151020; 76,77299;lightning;2006-08-08
294,422991; 82,31500;lightning;2006-08-08
248,360997; 84,94699;accident;2006-08-08
218,399015;242,20900;accident;2006-08-08
 66,234138;204,87499;accident;2006-08-08
113,653962; 84,90098;intentional;2006-08-09
115,683013; 92,46601;intentional;2006-08-09
 85,234775;254,87500;accident;2006-08-10
 95,434636;244,87502;accident;2006-08-13
106,194187;254,87500;accident;2006-08-13
176,732993;326,70500;intentional;2006-08-14
194,914982; 94,87499;intentional;2006-08-15
134,994935; 64,87499;intentional;2006-08-15
170,825008;328,57499;accident;2006-08-15
225,314730;344,87500;accident;2006-08-15
 75,394689;214,87502;intentional;2006-08-15
266,934981; 48,93500;intentional;2006-08-16
296,960004;196,62799;intentional;2006-08-16
302,439017;194,22901;intentional;2006-08-16
205,674493;324,87499;accident;2006-08-16
234,727004;297,42100;accident;2006-08-16
196,144013;347,56000;lightning;2006-08-17
 95,834386; 64,87499;accident;2006-08-19
329,277993;172,20299;accident;2006-08-19
120,151658; 94,87499;intentional;2006-08-20
 95,274736; 84,87500;intentional;2006-08-21
166,314109; 74,87501;intentional;2006-08-21
243,532017;286,38102;accident;2006-08-22
194,816244;304,87501;accident;2006-08-22
166,354084; 74,87501;accident;2006-08-23
205,074868;144,87500;intentional;2006-08-24
 75,594564;134,87501;accident;2006-08-24
185,194781;354,87498;intentional;2006-08-24
245,674517;324,87499;intentional;2006-08-24
 76,034289;234,87499;accident;2006-08-24
 59,672002;234,87499;accident;2006-08-24
300,396015;175,01799;intentional;2006-08-26
178,952445;234,87499;intentional;2006-08-26
290,887002;170,76800;accident;2006-08-28
 67,273448;244,87502;accident;2006-08-28
 57,129991;199,18999;intentional;2006-08-29
292,205018;177,41101;accident;2006-08-30
300,532010;175,03901;intentional;2006-08-30
 95,274017;192,05701;intentional;2006-08-30
273,174999;250,78600;accident;2006-09-02
265,554565;314,87500;intentional;2006-09-03
286,274127;334,87497;accident;2006-09-04
175,474620;364,87501;other;2006-09-04
205,914343;274,87502;accident;2006-09-04
281,556997;114,31099;intentional;2006-09-05
 88,232900;244,87502;intentional;2006-09-05
 97,913046;254,87500;other;2006-09-05
299,257007;147,72501;intentional;2006-09-06
304,430012; 77,78000;lightning;2006-09-06
270,533011; 41,76500;lightning;2006-09-06
145,154821;104,87501;accident;2006-09-06
135,154835; 94,87499;lightning;2006-09-06
299,517005;240,63999;lightning;2006-09-06
291,459004;220,65600;lightning;2006-09-06
297,752988;304,37900;lightning;2006-09-06
296,587997;303,33102;lightning;2006-09-06
269,208999;245,60600;lightning;2006-09-06
105,074887;224,87501;accident;2006-09-06
 89,366991;264,97701;lightning;2006-09-06
 35,374997;206,47499;lightning;2006-09-06
136,873720;254,87500;lightning;2006-09-06
293,842993; 96,37301;accident;2006-09-07
117,371997; 86,15500;intentional;2006-09-07
250,316015;278,94499;accident;2006-09-07
239,655002;286,94699;accident;2006-09-07
300,315985; 78,09700;lightning;2006-09-08
273,051996;188,41801;accident;2006-09-08
175,754445;314,87500;accident;2006-09-08
 90,640994;265,20398;intentional;2006-09-08
106,753797; 94,87499;intentional;2006-09-09
115,394673; 84,87500;accident;2006-09-09
166,394059; 74,87501;lightning;2006-09-09
 75,234789;144,87500;lightning;2006-09-09
120,191633; 94,87499;lightning;2006-09-09
 95,874361; 64,87499;lightning;2006-09-09
 85,634525;174,87499;lightning;2006-09-09
